Lemma,Stem,Paradigm,Class,Translation,Source
jiiboboodoon,jiibobood,VTI,VTI_oo,"file or grind it to a point; saw it a to point; cut it to a point with a saw",https://ojibwe.lib.umn.edu/main-entry/jiiboboodoon-vti2
apiitakizo,apiitakizo,VAI,VAI_V,"it (animate) stands so tall",https://ojibwe.lib.umn.edu/main-entry/apiitakizo-vai
biitookizine,biitookizine,VAI,VAI_VV,"s/he wears overshoes",https://ojibwe.lib.umn.edu/main-entry/biitookizine-vai
baabiitookizine,baabiitookizine,VAI,VAI_VV,"s/he wears overshoes",https://ojibwe.lib.umn.edu/main-entry/biitookizine-vai
zikwaajige,zikwaajige,VAI,VAI_VV,"s/he spits on things",https://ojibwe.lib.umn.edu/main-entry/zikwaajige-vai
wiinitawage,wiinitawage,VAI,VAI_VV,"s/he has a dirty ear or dirty ears",https://ojibwe.lib.umn.edu/main-entry/wiinitawage-vai
ishwaaso-giiziswagad,ishwaaso-giiziswagad,VII,VII_d,"it is eight months",https://ojibwe.lib.umn.edu/main-entry/ishwaaso-giiziswagad-vii
nibiiwaakozi,nibiiwaakozi,VAI,VAI_V,"it (animate; stick-like) is wet",https://ojibwe.lib.umn.edu/main-entry/nibiiwaakozi-vai
asho-wiidigem,asho-wiidigem,VTA,VTA_C,"be engaged to h/",https://ojibwe.lib.umn.edu/main-entry/asho-wiidigem-vta
zaagidoom,zaagidoom,VTA,VTA_C,"carry h/ out on the back",https://ojibwe.lib.umn.edu/main-entry/zaagidoom-vta
nanaandomo,nanaandomo,VAI,VAI_V,"s/he seeks help, seeks healing, seeks treatment",https://ojibwe.lib.umn.edu/main-entry/nanaandomo-vai
bizikoode,bizikoode,VII,VII_VV,"it gets hit by something falling",https://ojibwe.lib.umn.edu/main-entry/bizikoode-vii
baapaazagobizh,baapaazagobin1,VTA,VTA_n,"keep scratching h/",https://ojibwe.lib.umn.edu/main-entry/baapaazagobizh-vta
biigoganaam,biigoganaam,VTA,VTA_C,"damage, ruin, break h/ by hitting",https://ojibwe.lib.umn.edu/main-entry/biigoganaam-vta
biidwewenaamo,biidwewenaamo,VAI,VAI_V,"s/he is heard coming breathing hard",https://ojibwe.lib.umn.edu/main-entry/biidwewenaamo-vai
gibigaabawi,gibigaabawi,VAI,VAI_V,"s/he stands blocking the way",https://ojibwe.lib.umn.edu/main-entry/gibigaabawi-vai
nandokawechige,nandokawechige,VAI,VAI_VV,"s/he looks for tracks",https://ojibwe.lib.umn.edu/main-entry/nandokawechige-vai
minwamanji'o,minwamanji'o,VAI,VAI_V,"s/he feels good,  is in good health",https://ojibwe.lib.umn.edu/main-entry/minwamanji-o-vai
jiibenaake,jiibenaake,VAI,VAI_VV,"s/he has a feast honoring the dead",https://ojibwe.lib.umn.edu/main-entry/jiibenaake-vai
aazhawaadagaa,aazhawaadagaa,VAI,VAI_VV,"s/he swims across",https://ojibwe.lib.umn.edu/main-entry/aazhawaadagaa-vai
nibiiwashkiigaa,nibiiwashkiigaa,VII,VII_VV,"it is a wet muskeg",https://ojibwe.lib.umn.edu/main-entry/nibiiwashkiigaa-vii-c36d33e0-d05f-4a73-b2a4-0523a7948c93
minjiminigaade,minjiminigaade,VII,VII_VV,"it is held in place (by someone), 'they' hold it in place",https://ojibwe.lib.umn.edu/main-entry/minjiminigaade-vii
danabi,danabi,VAI,VAI_V,"s/he lives there, is in h/ usual seat [as in lodge]",https://ojibwe.lib.umn.edu/main-entry/danabi-vai
maajiidaabii'iwe,maajiidaabii'iwe,VAI,VAI_VV,"s/he starts to drive away",https://ojibwe.lib.umn.edu/main-entry/maajiidaabii-iwe-vai
niminaaweshimo,niminaaweshimo,VAI,VAI_V,"s/he dances out into the arena",https://ojibwe.lib.umn.edu/main-entry/niminaaweshimo-vai
mamigon,mamigon,VTA,VTA_C,"rub it (animate) in the hand to loosen it",https://ojibwe.lib.umn.edu/main-entry/mamigon-vta
zhagashka'amaw,zhagashka'amaw,VTA,VTA_aw,"spread, smear (it) on for h/",https://ojibwe.lib.umn.edu/main-entry/zhagashka-amaw-vta
bezhigoogaabawi,bezhigoogaabawi,VAI,VAI_V,"one (animate) stands; s/he stands alone",https://ojibwe.lib.umn.edu/main-entry/bezhigoogaabawi-vai
madaabiiyaawadoon,madaabiiyaawad,VTI,VTI_oo,"haul it down to the shore",https://ojibwe.lib.umn.edu/main-entry/madaabiiyaawadoon-vti2
biinzo,biinzo,VAI,VAI_V,"s/he or it (animate) is in (something)",https://ojibwe.lib.umn.edu/main-entry/biinzo-vai
gikendan,gikend,VTI,VTI_am,"know it, know about it, find it out, realize it",https://ojibwe.lib.umn.edu/main-entry/gikendan-vti
bizhishigwaabikad,bizhishigwaabikad,VII,VII_d,"it (something of metal) is empty",https://ojibwe.lib.umn.edu/main-entry/bizhishigwaabikad-vii
maajiga'ise,maajiga'ise,VAI,VAI_VV,"s/he starts chopping wood",https://ojibwe.lib.umn.edu/main-entry/maajiga-ise-vai
maajiboojige,maajiboojige,VAI,VAI_VV,"s/he starts to saw, starts to file things",https://ojibwe.lib.umn.edu/main-entry/maajiboojige-vai
mookamanji'o,mookamanji'o,VAI,VAI_V,"s/he feels an illness coming on",https://ojibwe.lib.umn.edu/main-entry/mookamanji-o-vai
gashkibizh,gashkibin1,VTA,VTA_n,"wrap and tie h/ in a bundle",https://ojibwe.lib.umn.edu/main-entry/gashkibizh-vta
wanaakosidoon,wanaakosid,VTI,VTI_oo,"set it (something stick-like) wrong",https://ojibwe.lib.umn.edu/main-entry/wanaakosidoon-vti2
bookwaawigane,bookwaawigane,VAI,VAI_VV,"s/he has a broken back, breaks h/ back, is hunchbacked",https://ojibwe.lib.umn.edu/main-entry/bookwaawigane-vai
jiikinaagozi,jiikinaagozi,VAI,VAI_V,"s/he looks real good",https://ojibwe.lib.umn.edu/main-entry/jiikinaagozi-vai
animikosin,animikosin,VII,VII_n,"it lies face down",https://ojibwe.lib.umn.edu/main-entry/animikosin-vii
nawajibizh,nawajibin1,VTA,VTA_n,"grab, seize h/",https://ojibwe.lib.umn.edu/main-entry/nawajibizh-vta
dawabi,dawabi,VAI,VAI_V,"s/he makes room (for someone to sit)",https://ojibwe.lib.umn.edu/main-entry/dawabi-vai
ozhaawishkwanaga'e,ozhaawishkwanaga'e,VAI,VAI_VV,"it (animate) has blue or green scales",https://ojibwe.lib.umn.edu/main-entry/ozhaawishkwanaga-e-vai
gwayakobizo,gwayakobizo,VAI,VAI_V,"s/he speeds, drives, flies straight",https://ojibwe.lib.umn.edu/main-entry/gwayakobizo-vai
nagaawebishkige,nagaawebishkige,VAI,VAI_VV,"s/he applies the brakes",https://ojibwe.lib.umn.edu/main-entry/nagaawebishkige-vai
maajipon,maajipo,VII,VII_V,"it starts to snow",https://ojibwe.lib.umn.edu/main-entry/maajipon-vii
animibizoni',animibizoni',VTA,VTA_C,"drive away with h/ (e.g., a car)",https://ojibwe.lib.umn.edu/main-entry/animibizoni-vta
naanaagadawaabandan,naanaagadawaaband,VTI,VTI_am,"watch it carefully, observe it",https://ojibwe.lib.umn.edu/main-entry/naanaagadawaabandan-vti
ziigana',ziigana'w1,VTA,VTA_Cw,"spoon feed h/ a liquid",https://ojibwe.lib.umn.edu/main-entry/ziigana-vta
oninamaa,oninamaa,VAI,VAI_VV,"s/he gets ready for bed; s/he looks for a place to sleep",https://ojibwe.lib.umn.edu/main-entry/oninamaa-vai
aanakwadowan,aanakwadowan,VII,VII_n,"it is a cloud",https://ojibwe.lib.umn.edu/main-entry/aanakwadowan-vii
bagooneshin,bagooneshin,VAI,VAI_n,"s/he puts a hole in h/ boat by hitting something",https://ojibwe.lib.umn.edu/main-entry/bagooneshin-vai
biidaanakwad,biidaanakwad,VII,VII_d,"clouds approach",https://ojibwe.lib.umn.edu/main-entry/biidaanakwad-vii
baataayaagoneshin,baataayaagoneshin,VAI,VAI_n,"s/he is stuck in the snow",https://ojibwe.lib.umn.edu/main-entry/baataayaagoneshin-vai
ombibidoon,ombibid,VTI,VTI_oo,"pull it upwards",https://ojibwe.lib.umn.edu/main-entry/ombibidoon-vti2
aabaakawaanimad,aabaakawaanimad,VII,VII_d,"the wind dies down",https://ojibwe.lib.umn.edu/main-entry/aabaakawaanimad-vii
ondaaboozo,ondaaboozo,VAI,VAI_V,"s/he drifts, slides from a certain place on the current or other moving medium",https://ojibwe.lib.umn.edu/main-entry/ondaaboozo-vai
mangadezhwi,mangadezhw1,VTA,VTA_Cw,"cut it (animate) wide",https://ojibwe.lib.umn.edu/main-entry/mangadezhwi-vta
boodaadan,boodaad,VTI,VTI_am,"blow on or at it",https://ojibwe.lib.umn.edu/main-entry/boodaadan-vti
baaboodaadan,baaboodaad,VTI,VTI_am,"blow on or at it",https://ojibwe.lib.umn.edu/main-entry/boodaadan-vti
daashkiga'wi,daashkiga'w1,VTA,VTA_Cw,"split h/ (by chopping)",https://ojibwe.lib.umn.edu/main-entry/daashkiga-wi-vta
naawakwe-miijin,naawakwe-miiji,VTI,VTI_i,"eat it for lunch, for dinner (the noon meal)",https://ojibwe.lib.umn.edu/main-entry/naawakwe-miijin-vti3
makadewiminagizi,makadewiminagizi,VAI,VAI_V,"it (animate; something small and round; grain, berry) is black",https://ojibwe.lib.umn.edu/main-entry/makadewiminagizi-vai
nandawisimwe,nandawisimwe,VAI,VAI_VV,"s/he looks for horses",https://ojibwe.lib.umn.edu/main-entry/nandawisimwe-vai
bimigidaazo,bimigidaazo,VAI,VAI_V,"s/he goes along angry, goes along mad",https://ojibwe.lib.umn.edu/main-entry/bimigidaazo-vai
gaanjiweba'wi,gaanjiweba'w1,VTA,VTA_Cw,"shove h/ (using something)",https://ojibwe.lib.umn.edu/main-entry/gaanjiweba-wi-vta
ashamaawaso,ashamaawaso,VAI,VAI_V,"s/he feeds a child",https://ojibwe.lib.umn.edu/main-entry/ashamaawaso-vai
giiwitaabiwag,giiwitaabi,VAIPL,VAIPL_V,"they sit in a circle",https://ojibwe.lib.umn.edu/main-entry/giiwitaabiwag-vai
jekaagaminan,jekaagamin,VTI,VTI_am,"dip it in (a liquid)",https://ojibwe.lib.umn.edu/main-entry/jekaagaminan-vti
ozaawaatese,ozaawaatese,VII,VII_VV,"it flashes yellow",https://ojibwe.lib.umn.edu/main-entry/ozaawaatese-vii
andobizh,nandobin1,VTA,VTA_n,"reach for, feel for h/",https://ojibwe.lib.umn.edu/main-entry/andobizh-vta
andobizh,andobin1,VTA,VTA_n,"reach for, feel for h/",https://ojibwe.lib.umn.edu/main-entry/andobizh-vta
wawaasaabizo,wawaasaabizo,VAI,VAI_V,"h/ eyes shine",https://ojibwe.lib.umn.edu/main-entry/wawaasaabizo-vai
wiinisagaa,wiinisagaa,VII,VII_VV,"the floor is dirty",https://ojibwe.lib.umn.edu/main-entry/wiinisagaa-vii
gaajige,gaajige,VAI,VAI_VV,"s/he hides things",https://ojibwe.lib.umn.edu/main-entry/gaajige-vai
inoom,inoom,VTA,VTA_C,"carry h/ to a certain place on h/ back",https://ojibwe.lib.umn.edu/main-entry/inoom-vta
zoongingwashi,zoongingwashi,VAI,VAI_V,"s/he sleeps deeply",https://ojibwe.lib.umn.edu/main-entry/zoongingwashi-vai
daadowebishkaw,daadowebishkaw,VTA,VTA_aw,"split it (animate) open (forcefully by foot or body)",https://ojibwe.lib.umn.edu/main-entry/daadowebishkaw-vta
gagwejitoon,gagwejit,VTI,VTI_oo,"try, test it",https://ojibwe.lib.umn.edu/main-entry/gagwejitoon-vti2
mashkawinan,mashkawin,VTI,VTI_am,"hold it tight, have a firm grip on it",https://ojibwe.lib.umn.edu/main-entry/mashkawinan-vti
giimoozitaw,giimoozitaw,VTA,VTA_aw,"eavesdrop on h/",https://ojibwe.lib.umn.edu/main-entry/giimoozitaw-vta
babiiwizhenyiwag,babiiwizhenyi,VAIPL,VAIPL_V,"they (animate) are small, are tiny",https://ojibwe.lib.umn.edu/main-entry/babiiwizhenyi-vai
akamaw,akamaw,VTA,VTA_aw,"lie in wait for, ambush h/",https://ojibwe.lib.umn.edu/main-entry/akamaw-vta
mashkawakamigaa,mashkawakamigaa,VII,VII_VV,"it is hard ground",https://ojibwe.lib.umn.edu/main-entry/mashkawakamigaa-vii
inadite,inadite,VII,VII_VV,"it is dyed, colored a certain color",https://ojibwe.lib.umn.edu/main-entry/inadite-vii
ishpaandawebizo,ishpaandawebizo,VAI,VAI_V,"s/he climbs up under power, goes up in an elevator",https://ojibwe.lib.umn.edu/main-entry/shpaandawebizo-vai
zaamin,zaamin,VTA,VTA_C,"touch h/ (with hand)",https://ojibwe.lib.umn.edu/main-entry/zaamin-vta
goshkwaawaazom,goshkwaawaazom,VTA,VTA_C,"say something to h/ that makes h/ still and quiet",https://ojibwe.lib.umn.edu/main-entry/goshkwaawaazom-vta
madwewe,madwewe,VII,VII_VV,"it makes noise, resounds, reverberates",https://ojibwe.lib.umn.edu/main-entry/madwewe-vii
noondaw,noondaw,VTA,VTA_aw,"hear h/",https://ojibwe.lib.umn.edu/main-entry/noondaw-vta
naanoondaw,naanoondaw,VTA,VTA_aw,"hear h/",https://ojibwe.lib.umn.edu/main-entry/noondaw-vta
nibiikaadan,nibiikaad,VTI,VTI_am,"add water or other liquid to it (animate)",https://ojibwe.lib.umn.edu/main-entry/nibiikaadan-vti
biitazhigane'idizo,biitazhigane'idizo,VAI,VAI_rfx,"s/he puts h/ socks on h/ self",https://ojibwe.lib.umn.edu/main-entry/biitazhigane-idizo-vai
ombaasijige,ombaasijige,VAI,VAI_VV,"s/he tosses something up",https://ojibwe.lib.umn.edu/main-entry/ombaasijige-vai
makadewaagonagaa,makadewaagonagaa,VII,VII_VV,"it is dark dirty snow",https://ojibwe.lib.umn.edu/main-entry/makadewaagonagaa-vii
bakobiinan,bakobiin,VTI,VTI_am,"put it in the water, launch it",https://ojibwe.lib.umn.edu/main-entry/bakobiinan-vti
biijiba'igo,biijiba'igo,VAI,VAI_V,"s/he rides here, drives here (drawn by horse or dog)",https://ojibwe.lib.umn.edu/main-entry/biijiba-igo-vai
zhiigon,zhiigon,VTA,VTA_C,"empty h/",https://ojibwe.lib.umn.edu/main-entry/zhiigon-vta
akogwaashkwani,akogwaashkwani,VAI,VAI_V,"s/he jumps so far",https://ojibwe.lib.umn.edu/main-entry/akogwaashkwani-vai
onzaamashkinadoon,onzaamashkinad,VTI,VTI_oo,"overfill it (with solids)",https://ojibwe.lib.umn.edu/main-entry/onzaamashkinadoon-vti2
azhewizh,azhewin1,VTA,VTA_n,"carry, take h/ back",https://ojibwe.lib.umn.edu/main-entry/azhewizh-vta
nisawishin,nisawishin,VAI,VAI_n,"s/he or it (animate) lies in the middle",https://ojibwe.lib.umn.edu/main-entry/nisawishin-vai
mitigomizhikaa,mitigomizhikaa,VII,VII_VV,"there are (many) oaks; there is an oak grove",https://ojibwe.lib.umn.edu/main-entry/mitigomizhikaa-vii
bakonaakigwe,bakonaakigwe,VAI,VAI_VV,"s/he skins otter",https://ojibwe.lib.umn.edu/main-entry/bakonaakigwe-vai
onagwaagani,onagwaagani,VAI,VAI_V,"s/he has a snare or snares",https://ojibwe.lib.umn.edu/main-entry/onagwaagani-vai
daniz,danizw1,VTA,VTA_Cw,"cook it (animate) in a certain place",https://ojibwe.lib.umn.edu/main-entry/daniz-vta
niimagwazhe,niimagwazhe,VAI,VAI_VV,"s/he takes along a blanket",https://ojibwe.lib.umn.edu/main-entry/niimagwazhe-vai
gidin,gidin,VTA,VTA_C,"remove h/ or it (animate), take h/ or it (animate) off or out (by hand)",https://ojibwe.lib.umn.edu/main-entry/gidin-vta
oziigizideyaabaawe,oziigizideyaabaawe,VAI,VAI_VV,"h/ foot or toe is wrinkled from being in the water",https://ojibwe.lib.umn.edu/main-entry/oziigizideyaabaawe-vai
bake,bake,VAI,VAI_VV,"s/he goes off to the side",https://ojibwe.lib.umn.edu/main-entry/bake-vai
naniizaanendaagozi,naniizaanendaagozi,VAI,VAI_V,"s/he or it (animate) is thought dangerous, is thought to be in danger",https://ojibwe.lib.umn.edu/main-entry/naniizaanendaagozi-vai
bagamidaabii,bagamidaabii,VAI,VAI_VV,"s/he arrives pulling or dragging a load",https://ojibwe.lib.umn.edu/main-entry/bagamidaabii-vai
bakewin,bakewin,VTA,VTA_C,"",https://ojibwe.lib.umn.edu/main-entry/bakewin-vta
boozhoo',boozhoo',VTA,VTA_C,"say hello to h/; send h/ a greeting",https://ojibwe.lib.umn.edu/main-entry/boozhoo-vta
baaboozhoo',baaboozhoo',VTA,VTA_C,"say hello to h/; send h/ a greeting",https://ojibwe.lib.umn.edu/main-entry/boozhoo-vta
ozhiitaa'iwe,ozhiitaa'iwe,VAI,VAI_VV,"",https://ojibwe.lib.umn.edu/main-entry/ozhiitaa-iwe-vai
dazhwegisin,dazhwegisin,VII,VII_n,"it lies spread out flat",https://ojibwe.lib.umn.edu/main-entry/dazhwegisin-vii
wawaaga'amii,wawaaga'amii,VAI,VAI_VV,"s/he walks bow-legged",https://ojibwe.lib.umn.edu/main-entry/wawaaga-amii-vai
gagaanwegi',gagaanwegi',VTA,VTA_C,"make them (animate; sheet-like) long",https://ojibwe.lib.umn.edu/main-entry/gagaanwegi-vta
mashkimodegwaadan,mashkimodegwaad,VTI,VTI_am,"sew it as a bag",https://ojibwe.lib.umn.edu/main-entry/mashkimodegwaadan-vti
dasoozo,dasoozo,VAI,VAI_V,"s/he is trapped, pinned down",https://ojibwe.lib.umn.edu/main-entry/dasoozo-vai
dadasoozo,dadasoozo,VAI,VAI_V,"s/he is trapped, pinned down",https://ojibwe.lib.umn.edu/main-entry/dasoozo-vai
mashkawakidoon,mashkawakid,VTI,VTI_oo,"stick it firmly into the ground, stake it securely",https://ojibwe.lib.umn.edu/main-entry/mashkawakidoon-vti
biijigozi,biijigozi,VAI,VAI_V,"s/he moves here to live",https://ojibwe.lib.umn.edu/main-entry/biijigozi-vai
baazhidoonese,baazhidoonese,VII,VII_VV,"it goes over (the width of) the canoe",https://ojibwe.lib.umn.edu/main-entry/baazhidoonese-vii
mikoobiigibizh,mikoobiigibin1,VTA,VTA_n,"feel for h/ in the water, find h/ in the water (with the hands)",https://ojibwe.lib.umn.edu/main-entry/mikoobiigibizh-vta
wiisagidooskwaneshin,wiisagidooskwaneshin,VAI,VAI_n,"s/he hurts h/ elbow or elbows on something or in a fall",https://ojibwe.lib.umn.edu/main-entry/wiisagidooskwaneshin-vai
achigaazo,achigaazo,VAI,VAI_V,"s/he is put in a certain place (by someone), 'they' put h/ in a certain place",https://ojibwe.lib.umn.edu/main-entry/achigaazo-vai
ayachigaazo,ayachigaazo,VAI,VAI_V,"s/he is put in a certain place (by someone), 'they' put h/ in a certain place",https://ojibwe.lib.umn.edu/main-entry/achigaazo-vai
apiitaabikinan,apiitaabikin,VTI,VTI_am,"set it at such a temperature (of a stove)",https://ojibwe.lib.umn.edu/main-entry/apiitaabikinan-vti
maajiboodoon,maajibood,VTI,VTI_oo,"start sawing, start filing it",https://ojibwe.lib.umn.edu/main-entry/maajiboodoon-vti2
amadaji,amadaji,VAI,VAI_V,"s/he wakes up from being cold",https://ojibwe.lib.umn.edu/main-entry/amadaji-vai
diitibibide,diitibibide,VII,VII_VV,"it rolls down off",https://ojibwe.lib.umn.edu/main-entry/diitibibide-vii
niizhwaaso-diba'iganed,niizhwaaso-diba'iganed,VII,VII_d,"it is seven o'clock",https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-diba-iganed-vii
jiibwaanowe,jiibwaanowe,VAI,VAI_VV,"s/he has a pointed tail",https://ojibwe.lib.umn.edu/main-entry/jiibwaanowe-vai
goshko',goshko',VTA,VTA_C,"startle, surprise h/",https://ojibwe.lib.umn.edu/main-entry/goshko-vta
aniibiishike,aniibiishike,VAI,VAI_VV,"s/he makes tea",https://ojibwe.lib.umn.edu/main-entry/aniibiishike-vai
akongwashi,akongwashi,VAI,VAI_V,"s/he falls asleep sitting with h/ head dropping down, nods off",https://ojibwe.lib.umn.edu/main-entry/akongwashi-vai
biinjigwaashkwani,biinjigwaashkwani,VAI,VAI_V,"s/he jumps in",https://ojibwe.lib.umn.edu/main-entry/biinjigwaashkwani-vai
wiimbanakad,wiimbanakad,VII,VII_d,"it is a hollow log",https://ojibwe.lib.umn.edu/main-entry/wiimbanakad-vii
wanaadagaa,wanaadagaa,VAI,VAI_VV,"s/he swims in the wrong direction",https://ojibwe.lib.umn.edu/main-entry/wanaadagaa-vai
aaboodazhigane,aaboodazhigane,VAI,VAI_VV,"s/he has h/ sock or socks on inside out",https://ojibwe.lib.umn.edu/main-entry/aaboodazhigane-vai
mooshka'an,mooshka'an,VII,VII_n,"it is flooded; there is a flood",https://ojibwe.lib.umn.edu/main-entry/mooshka-an-vii
makadewindibe,makadewindibe,VAI,VAI_VV,"s/he has black hair",https://ojibwe.lib.umn.edu/main-entry/makadewindibe-vai
dakishin,dakishin,VAI,VAI_n,"it (animate) cools off",https://ojibwe.lib.umn.edu/main-entry/dakishin-vai
jaaginazh,jaaginan1,VTA,VTA_n,"kill h/ off",https://ojibwe.lib.umn.edu/main-entry/jaaginazh-vta
minogondaagane,minogondaagane,VAI,VAI_VV,"s/he has a good voice, speaks well",https://ojibwe.lib.umn.edu/main-entry/minogondaagane-vai
ginwaakogaade,ginwaakogaade,VAI,VAI_VV,"s/he has a long leg or long legs",https://ojibwe.lib.umn.edu/main-entry/ginwaakogaade-vai
wenipanizi,wenipanizi,VAI,VAI_V,"s/he is easy, does something easily",https://ojibwe.lib.umn.edu/main-entry/wenipanizi-vai
maadingwaam,maadingwaam,VAI,VAI_m,"s/he starts sleeping",https://ojibwe.lib.umn.edu/main-entry/maadingwaam-vai
biboon,biboon,VII,VII_n,"it is winter",https://ojibwe.lib.umn.edu/main-entry/biboon-vii
niminaawenan,niminaawen,VTI,VTI_am,"launch it",https://ojibwe.lib.umn.edu/main-entry/niminaawenan-vti
animoondan,animoond,VTI,VTI_am,"carry it away on the back",https://ojibwe.lib.umn.edu/main-entry/animoondan-vti
bengwaabi,bengwaabi,VAI,VAI_V,"s/he has a dry eye or dry eyes",https://ojibwe.lib.umn.edu/main-entry/bengwaabi-vai
ondakii'o,ondakii'o,VAI,VAI_V,"s/he poles a boat from a certain place",https://ojibwe.lib.umn.edu/main-entry/ondakii-o-vai
gizhebaa-wiisini,gizhebaa-wiisini,VAI,VAI_V,"s/he eats breakfast",https://ojibwe.lib.umn.edu/main-entry/gizhebaa-wiisini-vai
mikigaade,mikigaade,VII,VII_VV,"it is found (by someone), 'they' find it",https://ojibwe.lib.umn.edu/main-entry/mikigaade-vii
mamikigaade,mamikigaade,VII,VII_VV,"it is found (by someone), 'they' find it",https://ojibwe.lib.umn.edu/main-entry/mikigaade-vii
gwayakoboode,gwayakoboode,VII,VII_VV,"it is sawn straight",https://ojibwe.lib.umn.edu/main-entry/gwayakoboode-vii
bishigwapijigaazo,bishigwapijigaazo,VAI,VAI_V,"s/he is missed in being tied (by someone), 'they' miss tying h/",https://ojibwe.lib.umn.edu/main-entry/bishigwapijigaazo-vai
gaanjweba'amaw,gaanjweba'amaw,VTA,VTA_aw,"shove (it) for h/ (using something)",https://ojibwe.lib.umn.edu/main-entry/gaanjweba-amaw-vta
ina'an,ina',VTI,VTI_am,"sing it a certain way",https://ojibwe.lib.umn.edu/main-entry/ina-an-vti
ayapatoo,ayapatoo,VAI,VAI_VV,"s/he runs to certain places",https://ojibwe.lib.umn.edu/main-entry/ayapatoo-vai
babaamidaabii'iwe,babaamidaabii'iwe,VAI,VAI_VV,"s/he drives about",https://ojibwe.lib.umn.edu/main-entry/babaamidaabii-iwe-vai
ma'iinganiwi,ma'iinganiwi,VAI,VAI_V,"s/he is a wolf",https://ojibwe.lib.umn.edu/main-entry/ma-iinganiwi-vai
gipagizhan,gipagizh,VTI,VTI_am,"cut it thick",https://ojibwe.lib.umn.edu/main-entry/gipagizhan-vti
wewiibizi,wewiibizi,VAI,VAI_V,"s/he is in a hurry",https://ojibwe.lib.umn.edu/main-entry/wewiibizi-vai
bakediyeni,bakediyeni,VAI,VAI_V,"s/he moves h/ butt to the side",https://ojibwe.lib.umn.edu/main-entry/bakediyeni-vai
apiitaji,apiitaji,VAI,VAI_V,"s/he is so cold",https://ojibwe.lib.umn.edu/main-entry/apiitaji-vai
biichi-ziigwan,biichi-ziigwan,VII,VII_n,"it is a long spring",https://ojibwe.lib.umn.edu/main-entry/biichi-ziigwan-vii
biinidoone,biinidoone,VAI,VAI_VV,"s/he has a clean mouth",https://ojibwe.lib.umn.edu/main-entry/biinidoone-vai
gagwaanisagimaaso,gagwaanisagimaaso,VAI,VAI_V,"s/he smells terrible cooking or burning",https://ojibwe.lib.umn.edu/main-entry/gagwaanisagimaaso-vai
gashkiiwiingwepizh,gashkiiwiingwepin1,VTA,VTA_n,"blindfold h/",https://ojibwe.lib.umn.edu/main-entry/gashkiiwiingwepizh-vta
zinigobizh,zinigobin1,VTA,VTA_n,"rub, massage h/ with something",https://ojibwe.lib.umn.edu/main-entry/zinigobizh-vta
